,收益率
2022-11-19,-0.022127585927013558
2022-11-20,-0.02478599549659052
2022-11-21,-0.02962896679583639
2022-11-22,-0.030822255605364696
2022-11-23,-0.03129910267872083
2022-11-24,-0.03431335882097974
2022-11-25,-0.036654360427514236
2022-11-26,-0.03815445512594128
2022-11-27,-0.03978613333049807
2022-11-28,-0.04290102211416182
2022-11-29,-0.042609678929222246
2022-11-30,-0.04181629310335681
2022-12-01,-0.04297432009342445
2022-12-02,-0.04329740719402844
2022-12-03,-0.04289501219859509
2022-12-04,-0.04251229068771354
2022-12-05,-0.043703571054804546
2022-12-06,-0.04156619371297705
2022-12-07,-0.03789914109024757
2022-12-08,-0.03621037003409599
2022-12-09,-0.0330917109262077
2022-12-10,-0.03139678825732882
2022-12-11,-0.028150619120095376
2022-12-12,-0.026916205077209075
2022-12-13,-0.02172000467173452
2022-12-14,-0.016392680299579247
2022-12-15,-0.012830040734909766
2022-12-16,-0.008586507352221433
2022-12-17,-0.004295837044365673
2022-12-18,-4.87463484927645e-05
2022-12-19,0.0018498550293727818
2022-12-20,0.007219817667913627
2022-12-21,0.012615127225438592
2022-12-22,0.01577310494148451
2022-12-23,0.018742440490250038
2022-12-24,0.021049936686290443
2022-12-25,0.023609076271760742
2022-12-26,0.023112474460404306
2022-12-27,0.025466331527550266
2022-12-28,0.02736271403046226
2022-12-29,0.02697815187531558
2022-12-30,0.0264412152000143
2022-12-31,0.02563578537858308
2023-01-01,0.024187976734723025
2023-01-02,0.020160015759638435
2023-01-03,0.018896315526919966
2023-01-04,0.01803612006790109
2023-01-05,0.014108583430510578
2023-01-06,0.010693654105697108
2023-01-07,0.007296943903244968
2023-01-08,0.0035380392955624545
2023-01-09,-0.002069292691531036
2023-01-10,-0.004943424468514119
2023-01-11,-0.006533516549576323
2023-01-12,-0.010586758279049813
2023-01-13,-0.013989156567368733
2023-01-14,-0.01694251269643428
2023-01-15,-0.019634370226377894
2023-01-16,-0.02356352673875071
2023-01-17,-0.024776017873694677
2023-01-18,-0.02475158135017439
2023-01-19,-0.026186805279737067
2023-01-20,-0.02704897299825091
2023-01-21,-0.02762212101788508
2023-01-22,-0.027770783530484927
2023-01-23,-0.029387272995772304
2023-01-24,-0.02819933465467412
2023-01-25,-0.026188676762193146
2023-01-26,-0.02593553584061356
2023-01-27,-0.025428497666639176
2023-01-28,-0.02462760577906676
2023-01-29,-0.02382540369639096
2023-01-30,-0.024976763542016292
2023-01-31,-0.02324148351055483
2023-02-01,-0.02124097976296571
2023-02-02,-0.02145504162108838
2023-02-03,-0.02118561536459635
2023-02-04,-0.021275549765934924
2023-02-05,-0.02182349812321511
2023-02-06,-0.024116878785998285
2023-02-07,-0.024418253642398396
2023-02-08,-0.024233464852321245
2023-02-09,-0.026471302928139453
2023-02-10,-0.028548444855044822
2023-02-11,-0.030940014606092338
2023-02-12,-0.032890019264642155
2023-02-13,-0.03799741148294292
2023-02-14,-0.040220923643567726
2023-02-15,-0.04181480717537143
2023-02-16,-0.04527269956386526
2023-02-17,-0.04849077093483833
2023-02-18,-0.05149143874079882
2023-02-19,-0.054345677326283946
2023-02-20,-0.05853512115306638
2023-02-21,-0.06030930028340839
2023-02-22,-0.061002494309789594
2023-02-23,-0.06318380537534636
2023-02-24,-0.06459851639508876
2023-02-25,-0.06515030276066343
2023-02-26,-0.0655604640154675
2023-02-27,-0.06673889626192277
2023-02-28,-0.0655601598909642
2023-03-01,-0.06291443128268287
2023-03-02,-0.06123400940299713
2023-03-03,-0.05947269729245068
2023-03-04,-0.05734114106288147
2023-03-05,-0.05450046469842653
2023-03-06,-0.053076328453998324
2023-03-07,-0.04899509409111094
2023-03-08,-0.04361910184583844
2023-03-09,-0.040193527602149635
2023-03-10,-0.036072073706121414
2023-03-11,-0.031400002406887444
2023-03-12,-0.02675413336820765
2023-03-13,-0.024566476836044775
2023-03-14,-0.020002109266885
