,收益率
2021-04-24,-2.406262043580284e-05
2021-04-25,-0.00011928109047401712
2021-04-26,-0.00011949755971700216
2021-04-27,-4.0161310143136566e-05
2021-04-28,0.0003309273440928143
2021-04-29,0.0006251349410394183
2021-04-30,-0.0014203864271615835
2021-05-01,-0.00046110853196484555
2021-05-02,-0.00034956969119026283
2021-05-03,-0.0003521748704560717
2021-05-04,0.00048345633655104533
2021-05-05,-0.0003099471305441104
2021-05-06,0.0005341361763070723
2021-05-07,-1.269026185675279e-05
2021-05-08,-1.9963603034173895e-05
2021-05-09,-1.4297823877472518e-05
2021-05-10,-1.4300406187084664e-05
2021-05-11,-0.0015492511534432563
2021-05-12,0.00041975148976086446
2021-05-13,-0.0011395778146308434
2021-05-14,0.0007398158418987481
2021-05-15,0.00017134479255669728
