,收益率
2021-03-01,-0.04029496976675964
2021-03-02,-0.06234210129812617
2021-03-03,-0.02362634018744403
2021-03-04,-0.04536200666012077
2021-03-05,-0.04708891025047235
2021-03-06,-0.04934009394037074
2021-03-07,-0.05133970828022599
2021-03-08,-0.0682766949528884
2021-03-09,-0.032445728352360245
2021-03-10,-0.039935179670605496
2021-03-11,0.012793455244263861
2021-03-12,-0.01378505355808515
2021-03-13,-0.0180334203133354
2021-03-14,-0.02262305780395477
2021-03-15,-0.008310359054301542
2021-03-16,-0.028533428358927294
2021-03-17,-0.0069308563665810485
2021-03-18,0.010563434545568325
2021-03-19,0.0025347895590406176
2021-03-20,0.006788974512915053
2021-03-21,0.013301756338981657
2021-03-22,0.003895646202092993
2021-03-23,-0.014185507839768859
2021-03-24,-0.049929708055393415
2021-03-25,-0.02922645151829601
2021-03-26,-0.015104022116463856
2021-03-27,-0.01615407406865434
2021-03-28,-0.017651406543144506
2021-03-29,-0.02374509348236538
2021-03-30,-0.015569867259724018
2021-03-31,-0.03493145848303647
2021-04-01,-0.0018002310128119264
2021-04-02,-0.0017433876233468356
2021-04-03,-0.0024123676267277243
2021-04-04,-0.0027195537504241404
2021-04-05,0.009010515922972914
2021-04-06,0.028672866794749615
2021-04-07,0.02695759168460577
2021-04-08,0.02366514871884825
2021-04-09,0.012763350475761276
2021-04-10,0.009853606966298447
2021-04-11,0.006943997430494838
2021-04-12,-0.004345920641860255
2021-04-13,0.004188978645288986
2021-04-14,-0.001309751081940263
2021-04-15,-0.003515858646233277
2021-04-16,0.0041221197332530785
2021-04-17,0.007233655259714148
2021-04-18,0.010354692139455177
2021-04-19,0.013485279839086197
2021-04-20,0.016071093174376647
2021-04-21,-0.013309101514636632
2021-04-22,0.0019697086657732743
2021-04-23,0.016133560021543467
2021-04-24,0.017576618464686992
2021-04-25,0.019027978859233966
2021-04-26,0.01598339946899394
2021-04-27,0.0014083126546747039
2021-04-28,0.00965995989199348
2021-04-29,0.011511291979630238
2021-04-30,-0.010003306451465804
2021-05-01,-0.01576488766430156
2021-05-02,-0.02150845964075586
2021-05-03,-0.026703355424753234
2021-05-04,-0.0022628000179949702
2021-05-05,-0.011729492222028938
2021-05-06,-0.015172352364179955
2021-05-07,-0.014672170013177268
2021-05-08,-0.013418387531318127
2021-05-09,-0.012160975563098352
2021-05-10,-0.012047132153233012
2021-05-11,-0.03636888925720942
2021-05-12,-0.03658227308911131
2021-05-13,-0.03502114662021475
2021-05-14,-0.020093740732664542
2021-05-15,-0.013933193179927028
2021-05-16,-0.0077194653024022465
2021-05-17,-0.012710120459698304
2021-05-18,0.0061858110822537666
2021-05-19,-0.004029083732126728
2021-05-20,-0.00560357176874356
2021-05-21,-0.00514507240737723
2021-05-22,-0.005509388475139755
2021-05-23,-0.005873833205310646
2021-05-24,0.014219817294097426
2021-05-25,0.024074641720901468
2021-05-26,0.051903131085563825
2021-05-27,0.03872462044493267
